name,address,website,normal_score
Rustikeria - Bottega Toscana,"Angertorstrasse 4, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14068792,5.0
Badshah,"Birkerstrasse 10, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14075518,4.0
JaVi - Japanese & Vietnamese,"Schleissheimer Str. 182, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14078924,4.0
Restaurant Ritzi,"Maria-Theresia-Str. 2a, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1408311,4.0
Mongo's Restaurant Munchen,"Oberanger 28 gegenueber Angerhof Parkhaus, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1408317,4.0
Shimai,"Theresienstr. 87, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14084714,4.5
Sushi Edo,"Herzog-Heinrich-Str. 37, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14086604,5.0
Backerei Aumuller,"Pfanzeltplatz 16, 81737 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14088392,4.0
Yole Gelato,"Marktstrasse 2, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14088547,4.5
Zum Stiftl - Mein Wirtshaus,"Tal 15 Ecke Hochbrückenstraße, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14092292,4.0
Yoisho,"Kapuzinerstr. 45, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14099695,4.5
Yoisho,"Kapuzinerstrasse 45, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14101855,
Taverna am Olympiapark,"Winzererstr. 97, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14111332,3.5
San Francisco Coffee Company,"Wotanstrasse 1 Corner Landsberger Strasse 300, 80687 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14111493,2.5
Feinkost Med,"Landsberger Str. 317, 80687 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14113550,2.5
Cafe Hölzl,"Hirschgartenallee 48, 80639 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14113883,3.0
Cafe le chat,"Kapuzinerstrasse 31, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14125658,5.0
Burger House Schwabing,"Siegfriedstr. 14 Ecke Clemensstr., 80803 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14130844,4.0
Sausalitos Munich Sonnenstrasse,"Sonnenstrasse 12, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14132120,2.5
Santorini,"Stiftsbogen 29, 81375 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14133064,
New Asia,"Kreillerstr. 18, 81673 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14138072,5.0
Cupido,"Bruderstrasse 8, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1414023,4.5
Punjab,"Lindwurmstrasse 205, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14140374,3.5
Mr. Asia,"Eisenmannstr. 4, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14153443,4.5
Pure Wine&Food,"Neureutherstr. 15, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14155884,5.0
Green Elephant - Bio Restaurant,"Guardinistr. 6, 81375 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14159097,4.5
Die Rosinenpicker,"Schellingstr. 18, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14171751,5.0
OEINS Stemmerhof,"Plinganserstrasse 6, 81369 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14171774,3.5
Dallmayr Bar & Grill,"Dienerstr. 14-15, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14178064,4.5
Sophia's Restaurant & Bar,"Sophienstrasse 28, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1418103,4.5
Brioche Doree,"Theatinerstrasse 34, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14183483,4.5
Domagk Garten,"Domagkstrasse 31 gegenüber des Hotel The Rilano , leicht verborgen in der Kleingartenanlage., 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14183581,4.5
Taverna Pelagos,"Senftenauerstr. 187, 80689 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14184092,4.5
Peter Pane - Burgergrill & Bar,"Lepoldstrasse 28A, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14185092,3.5
Osteria ALLEGRO,"Einsteinstr. 143, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14190244,4.0
Sushi Shop,"Hohenzollernstr. 11, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14195372,3.0
Thai Corner,"Buttermelcherstr. 5, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14195777,4.0
Krua Thai,"Dachauer Str. 20, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14195830,4.5
Pizzadoro,"Ungerer Street 128 On the opposite side of the graveyard, 80805 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14199795,4.5
Cooking Yu,"Boschetsrieder Str. 72, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14205049,3.5
Subito,"Augustenstrasse 60, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14214149,4.5
Cafe Am Marienplatz,"Marienplatz 22, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14216612,3.5
Coffee Fellows,"Hanauer Str. 68 Olympia Einkaufszentrum, 80993 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14236674,4.0
Coffee Fellows,"Domagkstr. 26 Rilano Hotel, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14236678,
Coffee Fellows,"Terminalstrasse West 1 Munchen Flughafen Gate B Terminal 1, Modul B, Ebene 04, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14236749,3.5
Augustiner am Dante,"Dantestr. 16, 80637 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424350,3.5
Augustiner am Dom,"Frauenplatz 8, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424351,3.5
Deutsche Eiche,"Reichenbachstr. 13 80469 Munich, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424355,4.0
Paulaner's Wirtshaus mit Biergarten,"Arabellastr. 6, 81925 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424476,4.0
Pauls,"Augustenstr. 53, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424478,3.5
Wassermann Neuhausen,"Elvirastrasse 19, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424482,3.5
Wassermann,"Fraunhoferstr. 39 80469 München, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424483,3.0
Wassermann Maxvorstadt,"Schraudolphstr. 44, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1424545,3.5
Kunstwerkküche,"Atelierstr. 18, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14283276,5.0
Sapori Originali,"Plinganserstr. 6 Im Stemmerhof, 81369 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14302065,4.0
Zum Riederstein,"Atelierstrasse 18, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14372496,3.0
Lu e Lu,"Landsbergerstrasse 478, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14396607,5.0
Baader Cafe,"Baaderstrasse 47, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14509369,3.5
Lohengrins,"Cosimastr. 97, 81925 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1454244,4.0
FISHBOWL Poke,"Reichenbachstr. 5, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14548204,5.0
Paulaner im Tal,"Tal 12, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1455424,4.0
Sausalitos Munchen Schwabing,"Tuerkenstr. 50 80799 Munich, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1463830,3.5
Schnitzelwirt,"Neuhauser Str. 39, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1472996,3.0
Teltschik Wurststandl,"Viktualienmarkt 3V, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14759966,4.5
Vollaths,"Thalkirchner Str. 1 Ecke Mullerstrasse, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14760465,4.5
La Trattoria,"Lochhamer Str. 49, 81477 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1478384,3.5
Beste Döner,"Fürstenrieder Str. 28 Intersection with Agnes Bernauer Str., 80686 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14790740,4.0
LeDu Happy Dumplings & Jianbing,"Karlspl. 1 Stachus Passagen, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14796392,4.0
Sub Inn,"Furkhofstrasse 5, 81927 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14796601,
Patisserei Café Dukatz,"Klenzestrasse 69, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14799822,4.5
Wienerwald,"Bajuwarenstr. 2, 81825 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14800742,3.5
BLATTsalate,"Schaefflerstr. 5a, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1484884,3.0
Beef Room 61,"Arcisstr. 61 Schwabing, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14851124,4.5
FRANK Weinbar,"Residenzstr. 1, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14862930,4.0
Banana Leaf,"Amalienstr. 53, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14863027,1.0
Käfer Genuss-Raum,"Franz-Hals-Strasse 31 In Delikatessen Markt in Solln, 81479 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14864254,3.0
Sumi,"Alfonsstrasse 3, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14886799,4.0
Maretto Gusto Italiano,"Balanstrasse 41, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14894203,3.0
Mr Nilsson,"Rumfordstraße 7, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14905831,
Eis Wilhelm,"Lenbachplatz 7, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14913823,4.0
Enter The Dragon,"Lenbachplatz 1, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14921478,3.0
Sesam Falafel,"Tal 32, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14922279,5.0
Airbraeu Brauhaus,"Munich Airport Center Terminalstrasse Mitte 18, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1492309,4.0
Kansha,"Occamstrasse 6 Near Muenchner Freiheit, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14924885,4.5
L'Orchidea,"St.-Martins-Platz 3, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14925132,4.0
Restaurant Arano,"Landsberger Str. 108, 80339 München, Germany, Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14926609,5.0
Café & Bistro Toulouse,"Orleanstraße 45/A, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14930097,3.5
Heldenspeisen,"Heimweanstrasse 49, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14930098,
Aria,"Wendl-Dietrich-Str. 5, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14930938,
Cloud 7,"Terminalstrasse Munchen Airport, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14938726,3.5
Amandines et Chocolats,"Seybothstrasse 52, 81545 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14939211,5.0
Deli Tadka,"Willy-Brandt-Platz 5 Riem Arcaden, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14940226,4.0
Nonna's Cucina,"25 Karlsstrasse, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14944094,4.5
Asia Markt Thang Long,"Poccistrasse 2, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14944247,3.0
Kraftwerk,"Thalkirchnerstrasse 4, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14953513,3.5
Gyoia,"Oberanger 32, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1495565,
Byblos,"Amalienstr. 23, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1495569,3.0
Cafe Nil,"Hans Sachs Strasse 2, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14957951,4.5
Cronlein,"Am Nockherberg, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14958173,4.0
Novo Tempo,"Unterer Anger 16, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14958495,4.0
Thai Thanh Nhan,"Frauenstraße 2, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14958691,4.5
HANS IM GLUCK  Burgergrill and Bar,"Hofmannstrasse 2, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14963272,3.0
Cafe Bar Azzurro,"Hans-Stuetzle-Str. 23, 81249 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14966777,4.5
Herzstuck Cafe - Sois Blessed,"Prannerstrsasse 10, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14977633,3.5
Wienerwald,"Wasserburger Landstr. 198, 81827 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14978140,
Cafe Im Kiosk,"Gunezrainerstrasse 6, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14987524,5.0
Ruff's Burger Stachus,"Schutzenstrasse 8, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d14993783,4.0
Isar Poke Cafe,"Fraunhoferstrasse 43, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15010140,3.5
Via Veneto,"Implerstr. 12a, 81371 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15010155,5.0
Asia Center,"Friedenstrasse 2, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15014966,
Asado Steak Farbergraben,"Schwanthalerstr. 3, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501688,3.5
Bachmaier Hofbrau,"Leopoldstr. 50, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501742,4.0
Das Neuhausen,"Blutenburgstr. 106, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501753,4.0
Be Thai Style Thai Restaurant,"Herzogstr. 44, 80803 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501769,4.5
Wirtshaus am Bavariapark,"Theresienhoehe 15, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501867,3.5
Ludwig's Wirtshaus,"Therese-Giehse-Allee 76, 81739 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501870,4.0
Maharaja - Indisches Spezialitaten Restaurant,"Blutenburgstr. 79, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1501871,4.0
Ni house,"Zweibruckenstrasse 15, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15021350,3.5
Cobie-Sudlicht,"Hofmannstrasse 51 Haus A, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15024724,
Ho Tay,"Fritz-Meyer-Weg 55 Pharao Haus, 81925 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15025191,4.0
Frisch Backstube - Cafe Am Max-Weber-Platz,"Max-Weber-Platz 11, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15027275,2.5
Spezlwirtschaft Haidhausen,"Pariser Str. 34, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15033711,4.0
Gelateria Ti Amo,"Hanauer Str. 68 Olympia-Einkaufszentrum, 80993 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15036845,3.0
Barfly in München,"Sternstr. 21, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1503896,3.5
Restaurant Huber,"Newtonstr. 13, 81679 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1503901,4.0
Sausalitos Munchen Im Tal,"Tal 16, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1503907,3.5
Schlosswirtschaft Schwaige,"Schloss Nymphenburg 30 Südliches Schlossrondell 28, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1503917,4.0
Habib's Imbiss,"Dachauer Str. 100a, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15042392,5.0
The Cave - Musik Bar & Grill -,"Nikolaistr. 9 a, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15047180,3.5
Gelatissimo Eiscafe,"Pasinger Bahnhofsplatz 5, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15047657,4.0
n'ice cream Eis & Sorbet,"Schillerstr. 3a, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15051859,
Pizzeria Etna,"Drygalski-Allee 118, 81477 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15052636,4.0
Dean & David,"Willy-Brandt-Platz 5 Riem Arcaden, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15057299,3.5
Kulturdachgarten,"Adolf-Kolping-Str. 10, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15058932,2.5
Fefee,"Berg-am-Laim-Str. 61, 81673 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15064276,4.5
Münchner Suppenküche,"Sendlinger Str. 7 Innenhof, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15066014,5.0
Colombo,"Prinzregentenplatz 23, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15078271,4.0
Farmer & Lou,"Breisacher Str. 6, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15081116,5.0
L'Osteria Munchen Schwanthalerstrasse,"Schwanthalerstr. 111, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15083566,3.5
Fratelli - Cucina Italiana/Bar,"Baierbrunner Str. 1, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15083921,4.5
Juliet Rose Bar,"Rosenheimer Str. 15, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15090812,4.0
KnodelAlm,"Friedenstr. 12, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15091450,5.0
McDonald's,"Nymphenburger Strasse 156, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15091745,4.5
Dachgarten,"Adolf-Kolping-Str. 10, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15097064,3.5
Hansa's Pizza-bar,"Hansastrasse 109a, 81373 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15104889,3.0
Max Beef Noodles,"Sendlinger-Tor-Platz 10, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15114420,4.5
Café im Palais,"Lenbachplatz 3, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15114846,5.0
Indian Sun,"Tumblingerstr. 24, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15115464,5.0
Akakiko Restaurant,"Willy-Brandt-Allee 5 Riem Arcaden, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15130624,2.5
Bavarian National Museum Cafe and Restaurant,"Cafe and Restaurant Museum Prinzregentenstrasse 3, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15132668,4.5
Soul Kitchen,"Fraunhoferstr. 27A, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15133536,3.5
Bar Highlight,"Mies-van-der-Rohe-Str. 10, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1513437,4.0
Irmi,"Goethestr. 4, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15136852,4.5
Suzuki - Nomnom Kitchen,"Rumfordstr. 40, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15138038,5.0
Konsulat,"Herkomerplatz 1a, 81679 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15138054,
Caffee Piccolo,"Waldheimplatz 56, 81739 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15143660,5.0
Subway,"Nordallee 25 Flughafen, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15148013,3.0
Koli's Bar,"Seidlstrasse 2A, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15149041,4.5
Vinzenzmurr,"Orlando Street 3, Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1516183,3.5
Pizzeria Benevita Restaurant,"Zuericher Str. 35, 81476 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15192725,3.0
Mille Gelati,"Bodenseestr. 226, 81243 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15196909,4.0
Bird Bar,"Prielmayerstrasse 6, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15199108,2.5
L'Osteria Munchen Kunstlerhaus,"Lenbachplatz 8, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1520135,4.0
Ory Bar,"Neuturmstrasse 1, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15202353,4.5
Herzog Tagesbar,"Neuhauserstraße 18 Im Erdgeschoss des Oberpollinger, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15202380,5.0
Schwanthaler,"Schwanthalerstr. 135, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15207989,4.5
Emsa Doner,"Kapuzinerstrasse 8, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d15208184,5.0
